InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
580418,STK613,Item STK613,4,2025-10-18 02:36:42.223740,21.14,10289,Germany
575753,STK309,Item STK309,19,2025-12-18 07:52:06.223740,30.5,12480,Spain
562536,STK583,Item STK583,11,2025-10-10 21:34:33.223740,32.11,13252,Spain
542234,STK464,Item STK464,1,2025-06-07 18:13:49.223740,3.1,10278,United Kingdom
542336,STK324,Item STK324,8,2025-07-14 23:03:40.223740,49.99,12924,Spain
550322,STK293,Item STK293,15,2025-11-27 16:46:10.223740,18.83,10580,Germany
542333,STK295,Item STK295,1,2025-08-11 19:38:07.223740,4.02,14958,France
557618,STK499,Item STK499,7,2025-04-13 14:56:37.223740,42.76,10253,United Kingdom
562306,STK871,Item STK871,11,2025-08-14 01:09:18.223740,49.66,14276,Spain
544012,STK156,Item STK156,14,2025-12-10 08:31:39.223740,41.0,14776,France
561864,STK724,Item STK724,16,2025-10-11 11:22:54.223740,42.74,10824,Germany
568150,STK312,Item STK312,14,2025-09-17 10:59:36.223740,31.67,13832,Italy
552822,STK378,Item STK378,12,2025-10-29 01:28:58.223740,46.19,10699,United Kingdom
545365,STK855,Item STK855,17,2026-03-12 20:35:11.223740,2.75,11380,France
574274,STK479,Item STK479,14,2025-11-16 06:49:29.223740,38.57,13896,Germany
571259,STK216,Item STK216,10,2025-07-24 00:20:48.223740,33.86,11673,Germany
554953,STK997,Item STK997,14,2025-11-30 04:00:47.223740,3.43,12727,United Kingdom
542835,STK550,Item STK550,18,2026-03-30 11:49:35.223740,27.65,13156,United Kingdom
551838,STK698,Item STK698,9,2026-01-16 22:00:15.223740,26.24,13388,Spain
552526,STK509,Item STK509,17,2025-08-18 07:00:50.223740,34.89,14307,Spain
556428,STK992,Item STK992,6,2025-08-17 15:05:21.223740,4.8,10383,United Kingdom
549273,STK466,Item STK466,8,2025-09-19 13:31:51.223740,40.46,10341,United Kingdom
548215,STK874,Item STK874,13,2026-03-30 10:33:42.223740,7.83,11987,France
537349,STK911,Item STK911,18,2026-01-24 17:22:57.223740,21.51,14059,Spain
543552,STK212,Item STK212,5,2025-05-09 21:36:21.223740,44.18,14939,Germany
564221,STK263,Item STK263,6,2026-03-04 19:41:02.223740,28.47,13109,Spain
556704,STK103,Item STK103,19,2025-12-22 18:55:30.223740,19.6,14082,Spain
579978,STK729,Item STK729,4,2025-07-04 19:20:55.223740,3.36,14515,United Kingdom
574846,STK122,Item STK122,7,2026-02-03 08:03:21.223740,33.94,12798,United Kingdom
550448,STK844,Item STK844,4,2025-10-12 18:26:20.223740,49.34,13240,Spain
580271,STK701,Item STK701,11,2025-09-28 17:33:38.223740,45.68,11988,Italy
561800,STK866,Item STK866,12,2025-07-04 04:55:05.223740,36.15,13414,Italy
538450,STK191,Item STK191,14,2025-06-01 15:30:05.223740,6.16,11849,Spain
567202,STK568,Item STK568,13,2026-03-21 16:31:04.223740,12.73,10305,Italy
575666,STK254,Item STK254,10,2025-04-24 23:31:43.223740,10.16,13613,Spain
552548,STK918,Item STK918,18,2026-01-25 03:03:12.223740,18.42,12749,United Kingdom
571860,STK726,Item STK726,16,2025-11-17 12:17:40.223740,12.54,14964,United Kingdom
569509,STK306,Item STK306,5,2026-01-03 07:49:06.223740,12.98,11135,United Kingdom
576125,STK180,Item STK180,8,2025-04-25 10:57:41.223740,31.22,10205,Germany
558449,STK714,Item STK714,14,2025-11-08 04:33:13.223740,16.62,14591,United Kingdom
573823,STK582,Item STK582,5,2025-05-11 01:24:17.223740,34.18,13450,United Kingdom
537430,STK691,Item STK691,8,2025-06-27 08:11:36.223740,47.45,13811,Spain
540047,STK506,Item STK506,6,2026-03-03 19:34:45.223740,32.29,13622,Italy
568853,STK202,Item STK202,16,2025-11-02 00:51:18.223740,37.83,13599,Italy
567825,STK339,Item STK339,4,2025-06-11 04:08:36.223740,37.83,12551,United Kingdom
545185,STK364,Item STK364,12,2026-02-16 11:29:44.223740,17.2,14308,United Kingdom
555122,STK132,Item STK132,11,2026-02-23 07:21:20.223740,1.73,10309,United Kingdom
559511,STK134,Item STK134,3,2025-07-16 07:18:28.223740,3.7,12708,Spain
544423,STK348,Item STK348,12,2025-05-03 13:44:42.223740,14.82,11991,Spain
559217,STK149,Item STK149,5,2025-07-12 09:25:45.223740,34.79,10271,Spain
550483,STK379,Item STK379,6,2026-02-28 12:23:06.223740,45.43,13642,Italy
573107,STK853,Item STK853,19,2025-04-22 11:28:53.223740,47.98,14086,Germany
543024,STK251,Item STK251,18,2025-11-26 22:01:10.223740,2.27,11822,Italy
541206,STK758,Item STK758,16,2026-02-14 15:45:51.223740,49.51,13273,Spain
554700,STK650,Item STK650,11,2026-01-28 08:54:51.223740,16.8,14538,France
556670,STK800,Item STK800,5,2026-04-10 12:33:23.223740,42.3,14349,Germany
539789,STK636,Item STK636,9,2025-08-16 09:43:39.223740,9.83,10520,United Kingdom
550903,STK855,Item STK855,3,2026-03-21 06:27:40.223740,4.08,10976,Italy
578650,STK834,Item STK834,8,2025-05-05 10:19:44.223740,19.54,13722,Germany
540134,STK329,Item STK329,6,2025-06-26 00:41:18.223740,43.09,13551,France
567951,STK764,Item STK764,4,2025-07-04 11:42:34.223740,11.82,14105,Germany
562812,STK387,Item STK387,12,2025-06-24 10:35:03.223740,8.54,12773,Italy
556380,STK494,Item STK494,12,2026-01-11 21:31:21.223740,45.58,12552,Spain
571443,STK552,Item STK552,16,2026-03-16 05:22:43.223740,46.98,12832,United Kingdom
538708,STK719,Item STK719,10,2025-11-30 03:55:30.223740,1.61,13907,Spain
539751,STK132,Item STK132,14,2025-12-27 12:11:39.223740,36.64,10152,Spain
571472,STK462,Item STK462,13,2025-06-11 01:36:22.223740,16.15,12964,Italy
537048,STK210,Item STK210,9,2025-08-01 15:55:39.223740,19.36,12916,Spain
561816,STK220,Item STK220,7,2026-02-12 09:42:09.223740,23.99,12800,Spain
537419,STK115,Item STK115,12,2026-01-15 05:22:47.223740,21.91,11752,Italy
559960,STK838,Item STK838,5,2025-09-06 06:34:05.223740,26.23,12610,Italy
556763,STK622,Item STK622,18,2025-05-03 08:44:53.223740,29.54,13875,France
560050,STK814,Item STK814,4,2026-04-08 08:44:54.223740,23.81,11104,Spain
536713,STK813,Item STK813,2,2026-02-23 04:36:29.223740,35.38,12536,Germany
565255,STK197,Item STK197,3,2026-04-06 04:22:12.223740,36.21,14990,United Kingdom
552727,STK215,Item STK215,12,2025-04-16 06:29:12.223740,22.58,14199,United Kingdom
570155,STK570,Item STK570,3,2025-09-26 17:44:36.223740,7.98,13854,Italy
561390,STK538,Item STK538,4,2026-03-23 06:29:14.223740,32.39,13494,Italy
536868,STK380,Item STK380,6,2025-09-18 06:04:36.223740,38.87,11914,France
577410,STK448,Item STK448,12,2025-09-07 07:06:58.223740,32.27,13072,Spain
580647,STK331,Item STK331,19,2025-12-13 15:11:06.223740,29.81,11006,Italy
549941,STK210,Item STK210,10,2025-06-24 01:34:24.223740,12.24,10406,Italy
569655,STK451,Item STK451,1,2025-07-20 16:59:29.223740,32.61,10166,United Kingdom
548249,STK111,Item STK111,17,2026-02-20 15:02:31.223740,17.41,10508,Spain
561570,STK587,Item STK587,16,2025-10-27 07:16:30.223740,46.06,11661,France
569150,STK632,Item STK632,9,2026-01-09 07:33:36.223740,33.03,13664,Italy
537633,STK738,Item STK738,9,2025-04-17 02:24:22.223740,14.63,13489,Italy
537541,STK384,Item STK384,9,2025-11-22 20:20:29.223740,24.17,14858,Italy
554381,STK732,Item STK732,12,2025-06-11 13:49:17.223740,42.48,10680,United Kingdom
549110,STK735,Item STK735,9,2025-06-17 17:18:12.223740,17.44,12524,Italy
548326,STK644,Item STK644,15,2026-02-18 23:02:58.223740,26.75,12120,Italy
572746,STK491,Item STK491,2,2026-04-06 21:28:43.223740,34.3,14677,United Kingdom
578077,STK269,Item STK269,11,2025-12-27 09:52:43.223740,37.97,14357,Italy
575723,STK176,Item STK176,11,2026-01-11 13:59:42.223740,9.52,11363,Spain
543133,STK396,Item STK396,8,2025-08-20 15:33:14.223740,28.69,11331,Spain
555337,STK429,Item STK429,6,2025-08-11 01:06:14.223740,45.7,12292,United Kingdom
569454,STK162,Item STK162,7,2026-02-14 04:59:29.223740,48.45,11538,Spain
543991,STK369,Item STK369,3,2026-02-06 16:53:43.223740,33.15,13408,France
564768,STK315,Item STK315,8,2025-11-14 13:31:04.223740,49.2,10560,Italy
565397,STK289,Item STK289,18,2026-03-04 00:37:30.223740,28.97,11099,France
566591,STK174,Item STK174,17,2025-08-18 03:01:38.223740,22.69,11903,Spain
565148,STK785,Item STK785,11,2025-08-21 00:30:41.223740,28.03,10174,United Kingdom
544768,STK609,Item STK609,2,2025-07-14 14:11:34.223740,6.67,12156,United Kingdom
578581,STK678,Item STK678,19,2026-01-15 17:00:04.223740,20.68,12230,France
565984,STK192,Item STK192,7,2025-08-06 11:21:40.223740,23.46,14287,Spain
538984,STK152,Item STK152,18,2026-01-22 02:18:17.223740,42.58,14160,Italy
537712,STK595,Item STK595,8,2026-01-08 18:06:44.223740,38.17,13920,Spain
539529,STK193,Item STK193,14,2025-04-21 10:01:07.223740,30.47,11497,Spain
549924,STK724,Item STK724,7,2025-09-05 16:31:24.223740,18.02,13854,United Kingdom
564153,STK328,Item STK328,4,2025-12-04 04:28:52.223740,10.16,13171,Germany
570043,STK349,Item STK349,17,2026-02-25 22:30:36.223740,18.04,11567,Italy
543531,STK490,Item STK490,5,2025-08-27 12:57:39.223740,34.31,11151,Italy
571584,STK820,Item STK820,12,2026-03-14 23:05:18.223740,13.89,10368,United Kingdom
581128,STK281,Item STK281,9,2026-01-17 13:09:00.223740,21.92,14946,Spain
536768,STK366,Item STK366,13,2025-07-15 09:18:13.223740,19.95,10042,United Kingdom
546398,STK380,Item STK380,18,2025-09-21 10:11:15.223740,38.51,11907,Spain
563589,STK766,Item STK766,9,2025-12-03 22:07:29.223740,44.31,13490,Germany
554439,STK182,Item STK182,4,2025-05-10 20:10:48.223740,35.27,12535,Germany
539850,STK285,Item STK285,8,2025-09-18 23:48:01.223740,17.74,14173,France
545813,STK960,Item STK960,1,2026-04-11 14:18:55.223740,22.23,12873,Spain
557037,STK750,Item STK750,17,2026-03-29 04:55:37.223740,8.02,11824,United Kingdom
549775,STK666,Item STK666,9,2025-05-27 10:05:41.223740,9.24,11293,United Kingdom
550627,STK630,Item STK630,13,2025-09-14 12:21:44.223740,9.05,14769,United Kingdom
564125,STK447,Item STK447,2,2025-05-28 20:06:00.223740,7.4,14796,France
546199,STK522,Item STK522,13,2026-03-12 15:55:30.223740,9.8,14854,Italy
568644,STK957,Item STK957,9,2025-12-30 03:44:48.223740,10.93,13386,United Kingdom
564293,STK553,Item STK553,6,2025-05-07 07:46:42.223740,6.48,12972,Germany
557194,STK366,Item STK366,1,2025-05-10 00:37:08.223740,32.37,13922,United Kingdom
559208,STK606,Item STK606,5,2025-12-26 17:58:20.223740,49.53,14997,United Kingdom
571077,STK241,Item STK241,3,2025-07-25 04:29:54.223740,44.08,10992,United Kingdom
556320,STK415,Item STK415,4,2025-10-14 21:10:19.223740,3.23,12386,Italy
570693,STK775,Item STK775,1,2026-02-14 21:36:31.223740,21.73,12240,United Kingdom
567997,STK863,Item STK863,14,2025-05-29 07:44:08.223740,43.11,11476,Italy
573880,STK331,Item STK331,9,2026-01-18 13:28:08.223740,7.6,13407,Italy
543519,STK396,Item STK396,4,2025-06-20 12:37:54.223740,42.53,10389,France
564535,STK997,Item STK997,18,2025-08-10 23:57:06.223740,30.04,10999,Germany
567528,STK974,Item STK974,14,2025-08-26 03:11:55.223740,46.63,14620,United Kingdom
548450,STK671,Item STK671,4,2025-12-02 14:43:25.223740,43.93,11855,United Kingdom
563609,STK121,Item STK121,10,2025-08-18 10:51:32.223740,34.17,10658,United Kingdom
541692,STK483,Item STK483,3,2026-03-16 05:26:41.223740,33.23,12763,Italy
553504,STK225,Item STK225,7,2025-07-12 00:26:45.223740,11.45,13663,Spain
562240,STK202,Item STK202,10,2025-05-12 01:17:10.223740,6.72,14986,Germany
569629,STK832,Item STK832,13,2025-09-17 22:09:00.223740,21.35,11481,United Kingdom
549425,STK209,Item STK209,4,2025-04-16 12:15:36.223740,10.14,13731,Spain
552021,STK669,Item STK669,18,2026-03-16 20:26:06.223740,6.02,10451,Spain
555170,STK571,Item STK571,11,2025-08-02 07:38:13.223740,15.81,12475,Spain
570731,STK164,Item STK164,4,2026-01-01 11:10:42.223740,43.16,13222,Germany
565220,STK571,Item STK571,14,2025-12-22 04:42:19.223740,1.84,11537,Spain
540492,STK669,Item STK669,18,2025-08-08 10:56:36.223740,15.34,13093,United Kingdom
574684,STK769,Item STK769,8,2025-12-03 04:03:15.223740,21.78,10882,United Kingdom
539955,STK175,Item STK175,10,2025-07-13 20:08:46.223740,26.02,14408,France
549338,STK118,Item STK118,5,2025-09-28 09:16:36.223740,9.9,14068,Italy
553210,STK483,Item STK483,7,2025-07-11 23:13:11.223740,48.25,14935,Spain
574099,STK289,Item STK289,12,2025-05-14 06:32:55.223740,29.36,12566,Italy
563646,STK861,Item STK861,3,2025-10-01 16:15:33.223740,26.58,13277,Italy
580648,STK459,Item STK459,4,2026-03-29 15:46:24.223740,1.43,10374,Italy
552914,STK974,Item STK974,10,2025-12-29 05:45:43.223740,24.8,14546,Italy
563988,STK985,Item STK985,4,2025-04-13 22:02:09.223740,42.05,13697,Italy
570861,STK551,Item STK551,15,2025-12-26 13:28:35.223740,11.76,13062,United Kingdom
560445,STK178,Item STK178,10,2026-04-04 01:51:39.223740,18.21,14690,Germany
541062,STK695,Item STK695,16,2025-08-14 22:35:43.223740,2.01,13250,Spain
552095,STK271,Item STK271,15,2025-10-04 15:52:01.223740,48.87,14595,Spain
564610,STK311,Item STK311,19,2025-09-01 04:59:15.223740,4.27,14559,United Kingdom
580499,STK985,Item STK985,19,2025-10-23 20:20:11.223740,45.01,10112,United Kingdom
567678,STK544,Item STK544,18,2025-04-12 22:21:48.223740,16.34,13197,Italy
554922,STK248,Item STK248,12,2025-07-06 12:29:16.223740,29.79,12378,Germany
536402,STK109,Item STK109,16,2025-05-13 02:21:13.223740,34.29,11924,Spain
566273,STK641,Item STK641,1,2025-11-26 03:07:02.223740,7.9,10139,France
576619,STK891,Item STK891,16,2025-07-28 02:40:08.223740,22.74,11424,United Kingdom
538386,STK154,Item STK154,2,2026-01-09 16:44:13.223740,16.95,12949,France
576013,STK971,Item STK971,15,2025-10-02 00:22:07.223740,3.77,13168,Spain
573654,STK738,Item STK738,7,2025-12-05 16:30:07.223740,41.83,10516,United Kingdom
545204,STK279,Item STK279,1,2026-03-13 17:38:53.223740,3.21,12616,Spain
567370,STK843,Item STK843,5,2025-12-10 15:19:35.223740,33.01,10887,United Kingdom
539667,STK480,Item STK480,10,2025-05-29 04:18:39.223740,16.39,13104,Spain
544876,STK521,Item STK521,4,2025-07-29 18:56:27.223740,10.41,10049,France
557356,STK550,Item STK550,14,2025-10-22 21:40:08.223740,33.69,13951,Germany
575501,STK192,Item STK192,13,2025-04-28 06:30:47.223740,29.15,13560,United Kingdom
579878,STK619,Item STK619,1,2025-06-12 21:12:01.223740,16.45,10018,France
546279,STK512,Item STK512,16,2025-04-26 13:58:30.223740,26.14,14821,Spain
546313,STK858,Item STK858,9,2026-03-16 07:55:13.223740,13.07,11473,France
581003,STK493,Item STK493,16,2026-02-01 16:44:44.223740,43.32,14061,United Kingdom
564719,STK430,Item STK430,19,2025-11-21 20:08:10.223740,16.38,12606,France
542238,STK807,Item STK807,15,2025-11-18 03:31:27.223740,13.01,10451,Spain
567826,STK532,Item STK532,14,2025-06-22 14:27:10.223740,37.84,13765,Italy
543863,STK262,Item STK262,10,2026-04-01 05:40:35.223740,1.86,12438,Germany
559921,STK139,Item STK139,12,2025-09-02 14:18:08.223740,14.13,14310,Germany
568971,STK865,Item STK865,1,2026-02-23 12:28:30.223740,19.39,11549,Italy
563456,STK184,Item STK184,17,2025-05-18 00:29:40.223740,44.23,13474,United Kingdom
542000,STK883,Item STK883,9,2025-06-15 21:39:17.223740,47.57,10127,France
569897,STK689,Item STK689,19,2025-08-25 06:06:16.223740,36.11,14855,France
559055,STK824,Item STK824,18,2026-01-02 05:39:05.223740,25.13,12761,Italy
553401,STK915,Item STK915,7,2026-02-28 13:12:39.223740,32.39,14456,Italy
581405,STK866,Item STK866,9,2026-01-04 01:21:05.223740,21.29,14664,Spain
580927,STK190,Item STK190,12,2025-07-10 11:20:00.223740,15.64,11415,Spain
546686,STK583,Item STK583,7,2025-08-03 22:05:53.223740,47.58,10201,Germany
565517,STK484,Item STK484,14,2026-04-05 20:19:02.223740,6.65,12369,United Kingdom
556713,STK292,Item STK292,15,2025-10-18 20:55:15.223740,17.97,10517,United Kingdom
557360,STK352,Item STK352,15,2026-01-07 15:40:36.223740,45.06,11341,Italy
561127,STK889,Item STK889,6,2025-07-25 19:37:15.223740,36.43,14776,Germany
536510,STK754,Item STK754,14,2025-04-15 14:15:02.223740,2.43,11988,Germany
541466,STK343,Item STK343,2,2026-01-18 14:31:27.223740,2.13,13545,Spain
540612,STK823,Item STK823,8,2026-02-02 19:22:58.223740,26.31,14520,France
545943,STK806,Item STK806,13,2025-11-27 02:00:15.223740,24.73,13802,United Kingdom
540553,STK369,Item STK369,6,2025-12-18 05:09:21.223740,22.71,13275,Germany
568139,STK940,Item STK940,5,2025-04-18 23:39:56.223740,15.81,13654,Spain
579912,STK118,Item STK118,5,2025-06-03 09:07:18.223740,49.35,12434,Spain
539061,STK139,Item STK139,1,2025-07-01 02:27:48.223740,14.33,14873,Spain
577373,STK709,Item STK709,9,2025-11-08 09:05:01.223740,25.01,10207,France
556078,STK615,Item STK615,6,2025-09-17 18:42:06.223740,20.84,12633,Germany
580914,STK132,Item STK132,7,2026-02-11 02:50:08.223740,9.34,14117,Italy
579913,STK910,Item STK910,9,2025-05-21 21:55:28.223740,10.93,10153,Italy
567240,STK776,Item STK776,5,2025-07-26 12:59:52.223740,46.0,13366,Spain
561715,STK549,Item STK549,14,2025-11-05 06:16:36.223740,43.06,14314,Spain
541006,STK638,Item STK638,5,2026-02-27 19:19:28.223740,10.75,14764,France
541924,STK784,Item STK784,8,2026-01-24 22:37:58.223740,43.91,11518,Spain
570393,STK948,Item STK948,7,2026-01-20 12:28:24.223740,11.25,12600,Germany
547996,STK724,Item STK724,13,2025-07-25 21:35:22.223740,31.7,12195,Spain
572181,STK984,Item STK984,13,2025-12-14 19:14:08.223740,4.98,14498,Spain
538388,STK991,Item STK991,8,2026-04-03 01:18:33.223740,44.14,14691,Germany
562021,STK706,Item STK706,11,2025-11-18 13:35:57.223740,3.52,13554,United Kingdom
557019,STK418,Item STK418,18,2026-01-26 17:06:20.223740,28.19,12414,Italy
558082,STK844,Item STK844,19,2025-10-06 03:30:11.223740,39.21,12849,Spain
571207,STK745,Item STK745,6,2026-02-17 15:12:13.223740,6.72,11742,Germany
568915,STK223,Item STK223,2,2025-11-19 06:29:22.223740,20.82,11306,Italy
581567,STK471,Item STK471,13,2025-05-21 10:25:26.223740,3.06,13849,France
571445,STK450,Item STK450,11,2025-12-17 21:36:39.223740,34.45,14168,United Kingdom
539839,STK422,Item STK422,1,2025-09-15 14:47:24.223740,16.07,14576,Spain
550536,STK587,Item STK587,2,2025-05-20 14:49:37.223740,28.41,14655,United Kingdom
539625,STK550,Item STK550,17,2026-02-01 01:24:22.223740,46.7,14840,Spain
541983,STK452,Item STK452,8,2025-08-22 19:35:09.223740,15.99,14195,Spain
570483,STK215,Item STK215,2,2025-09-09 18:36:13.223740,3.38,12555,Spain
545650,STK112,Item STK112,6,2025-05-18 23:05:52.223740,34.11,12305,United Kingdom
575181,STK419,Item STK419,5,2025-10-18 15:00:38.223740,39.56,14508,France
544506,STK264,Item STK264,16,2026-04-10 10:01:59.223740,47.94,11088,Germany
564717,STK819,Item STK819,8,2025-12-20 13:21:05.223740,8.73,12642,Germany
580421,STK184,Item STK184,19,2025-07-18 13:49:44.223740,20.21,11177,France
560072,STK347,Item STK347,16,2025-12-25 03:32:32.223740,42.36,14916,France
558526,STK531,Item STK531,13,2025-12-09 03:15:27.223740,40.54,14757,Spain
538219,STK667,Item STK667,7,2026-04-10 08:27:17.223740,31.61,12994,Spain
555015,STK783,Item STK783,16,2025-08-12 04:36:16.223740,14.2,10559,Germany
553309,STK752,Item STK752,16,2025-10-13 08:05:22.223740,14.92,12964,Spain
543911,STK743,Item STK743,12,2025-10-25 20:48:10.223740,7.08,11271,Spain
543572,STK578,Item STK578,14,2025-07-25 03:45:57.223740,46.17,11813,France
565633,STK812,Item STK812,18,2025-12-11 02:46:42.223740,9.47,12915,United Kingdom
542851,STK467,Item STK467,18,2025-09-08 14:41:43.223740,29.07,10609,Italy
567587,STK900,Item STK900,16,2025-07-25 16:21:40.223740,29.63,12461,Italy
565486,STK920,Item STK920,16,2025-11-12 21:06:25.223740,19.11,14120,Spain
555132,STK456,Item STK456,13,2026-01-31 05:11:31.223740,18.27,10283,Spain
575280,STK507,Item STK507,9,2025-08-26 18:43:20.223740,33.76,12928,Italy
546382,STK444,Item STK444,9,2025-12-29 07:19:15.223740,20.03,14396,France
551459,STK278,Item STK278,13,2025-07-08 19:22:33.223740,13.5,11091,Italy
567601,STK524,Item STK524,4,2025-11-20 02:48:25.223740,20.56,10816,Italy
544029,STK640,Item STK640,9,2025-10-26 04:31:00.223740,40.58,10082,Italy
566286,STK542,Item STK542,15,2025-12-01 17:04:58.223740,48.36,11920,Spain
566210,STK918,Item STK918,14,2025-05-02 09:27:38.223740,32.16,13491,Spain
550938,STK405,Item STK405,19,2025-12-16 00:05:19.223740,39.32,13144,Italy
538048,STK466,Item STK466,12,2025-12-06 08:30:01.223740,27.11,12093,Spain
545755,STK135,Item STK135,6,2026-02-27 19:20:12.223740,31.62,14713,Italy
570142,STK562,Item STK562,3,2025-07-22 05:11:41.223740,49.42,10175,France
568142,STK720,Item STK720,16,2025-08-09 05:18:38.223740,22.48,12704,Spain
579032,STK927,Item STK927,17,2026-04-11 12:18:40.223740,4.25,14937,United Kingdom
565476,STK245,Item STK245,16,2025-10-23 05:37:03.223740,47.89,10369,Spain
566345,STK887,Item STK887,6,2025-07-24 10:53:42.223740,39.86,11818,France
571745,STK245,Item STK245,8,2025-08-30 17:15:43.223740,20.52,12101,France
560173,STK479,Item STK479,19,2025-08-04 17:19:14.223740,49.14,14785,Spain
543591,STK267,Item STK267,2,2025-12-18 17:58:01.223740,17.93,13490,Germany
558812,STK868,Item STK868,14,2025-06-15 11:55:43.223740,19.23,11779,Italy
573474,STK374,Item STK374,12,2025-12-08 08:54:47.223740,30.88,11364,Italy
554291,STK186,Item STK186,17,2025-10-22 01:34:37.223740,14.44,14462,France
553986,STK253,Item STK253,15,2025-12-16 06:39:55.223740,35.23,13342,Spain
547532,STK596,Item STK596,18,2025-07-01 08:09:54.223740,8.49,14739,Germany
542074,STK896,Item STK896,16,2025-07-19 20:10:08.223740,6.29,13676,United Kingdom
549605,STK414,Item STK414,13,2025-05-06 02:32:36.223740,27.21,12426,Italy
571396,STK930,Item STK930,17,2025-11-25 14:21:21.223740,28.22,10072,Germany
568511,STK709,Item STK709,8,2025-05-13 11:26:18.223740,6.23,12962,Italy
544363,STK822,Item STK822,1,2025-08-06 15:32:35.223740,48.24,10859,Spain
576873,STK659,Item STK659,3,2025-11-30 06:47:59.223740,29.09,13856,Italy
547177,STK929,Item STK929,16,2025-05-02 12:00:00.223740,8.4,14138,United Kingdom
567466,STK373,Item STK373,2,2025-12-03 21:55:27.223740,16.26,12424,Spain
550593,STK805,Item STK805,15,2025-06-14 12:15:20.223740,40.21,11064,France
561112,STK863,Item STK863,1,2026-01-01 19:21:25.223740,26.64,12217,Germany
566155,STK894,Item STK894,9,2025-11-28 12:58:47.223740,10.22,14017,Italy
538247,STK361,Item STK361,16,2025-08-14 17:50:02.223740,6.04,12259,Spain
575320,STK586,Item STK586,4,2025-07-05 19:00:19.223740,22.11,13751,Spain
555024,STK553,Item STK553,12,2025-11-19 00:11:52.223740,17.53,12086,Italy
559623,STK542,Item STK542,1,2025-09-01 05:36:49.223740,33.14,10368,France
560251,STK361,Item STK361,1,2026-02-19 13:42:16.223740,46.34,12804,Italy
577925,STK642,Item STK642,7,2026-02-12 16:08:43.223740,13.14,10150,France
567708,STK204,Item STK204,18,2026-01-11 13:04:44.223740,42.91,11134,Italy
554772,STK449,Item STK449,15,2025-09-17 05:34:13.223740,46.1,12784,Spain
540315,STK923,Item STK923,13,2025-12-10 00:24:18.223740,45.2,14164,United Kingdom
540254,STK537,Item STK537,16,2025-12-11 16:42:43.223740,47.65,12346,United Kingdom
566775,STK268,Item STK268,7,2025-08-10 13:53:57.223740,42.26,14897,Spain
565333,STK847,Item STK847,16,2025-12-08 11:57:10.223740,30.08,12250,United Kingdom
555341,STK885,Item STK885,13,2025-08-28 20:48:16.223740,21.08,10060,France
559381,STK442,Item STK442,14,2025-10-28 16:10:14.223740,25.09,13010,Spain
545576,STK329,Item STK329,17,2025-06-12 09:36:48.223740,43.76,13901,France
559107,STK122,Item STK122,12,2025-07-13 01:52:53.223740,15.77,11337,Spain
559918,STK775,Item STK775,13,2025-09-08 17:52:28.223740,8.8,11184,France
565697,STK380,Item STK380,15,2025-12-31 10:18:06.223740,7.9,14426,France
549454,STK618,Item STK618,4,2026-01-05 13:02:54.223740,41.52,11551,United Kingdom
540801,STK821,Item STK821,2,2025-07-04 01:25:48.223740,38.31,14433,Spain
553452,STK352,Item STK352,18,2025-05-30 15:03:37.223740,25.38,11629,Italy
561793,STK503,Item STK503,2,2026-01-25 05:59:04.223740,14.47,11327,United Kingdom
544862,STK232,Item STK232,15,2025-09-02 06:18:37.223740,34.2,11526,France
564519,STK373,Item STK373,19,2025-10-09 19:02:01.223740,2.88,11673,France
562874,STK717,Item STK717,15,2026-04-05 08:12:21.223740,28.84,11361,Italy
576769,STK331,Item STK331,10,2025-10-21 14:40:54.223740,20.52,11573,Italy
581112,STK644,Item STK644,11,2025-05-29 23:03:57.223740,48.92,12686,France
578198,STK178,Item STK178,10,2025-05-12 01:32:30.223740,25.87,14370,Italy
570714,STK134,Item STK134,5,2025-10-24 10:38:33.223740,28.06,12366,Germany
540322,STK594,Item STK594,9,2026-03-26 08:14:06.223740,35.91,13757,United Kingdom
573723,STK209,Item STK209,19,2026-03-12 05:17:59.223740,24.74,12434,Spain
551278,STK420,Item STK420,13,2025-06-24 18:09:46.223740,12.0,11993,Italy
546162,STK674,Item STK674,18,2025-05-09 02:43:24.223740,27.33,10869,Italy
543896,STK427,Item STK427,17,2025-07-02 06:52:09.223740,47.27,11014,Germany
550190,STK908,Item STK908,6,2025-07-15 10:55:11.223740,21.09,11911,Spain
543276,STK789,Item STK789,10,2026-03-08 05:14:40.223740,34.3,10602,Germany
568681,STK483,Item STK483,2,2025-10-06 23:09:49.223740,48.92,13821,Spain
542096,STK463,Item STK463,6,2025-05-23 18:59:35.223740,41.67,10690,United Kingdom
553644,STK331,Item STK331,13,2025-10-18 11:19:11.223740,33.29,10493,Italy
580588,STK715,Item STK715,18,2026-02-23 00:08:09.223740,37.06,10489,United Kingdom
560781,STK513,Item STK513,7,2025-05-15 02:17:03.223740,46.89,12556,Spain
564365,STK393,Item STK393,2,2026-03-01 04:29:59.223740,48.03,14485,Italy
548410,STK646,Item STK646,14,2026-02-17 09:47:08.223740,48.48,10294,Germany
572664,STK805,Item STK805,5,2025-12-23 23:19:10.223740,31.66,14027,France
547031,STK273,Item STK273,18,2025-05-01 00:10:50.223740,19.85,12843,Germany
554610,STK491,Item STK491,11,2025-06-13 12:08:40.223740,7.52,12912,France
